"View Shipment","Hiển thị phương thức vận chuyển"
"View Statistics For:","Hiển thị thống kê:"
"Visibility:","Visibility:"
"Warning","Cảnh báo"
"Warning! Empty value can cause problems with CSV format.","Cảnh báo! giá trị rỗng có thể gây ra lỗi với định dạng CSV."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Cảnh báo!\r\n hành động này sẽ gỡ bỏ người dùng từ một role đã gán\r\n Bạn có chắc không?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Cảnh báo!\r\n hành động này sẽ gỡ bỏ người dùng từ một role đã gán\r\n Bạn có chắc không?"
"Warning: Please do not close the window during importing/exporting data","Cảnh bóa: xin vui lòng đừng đóng window suốt quá trình nhập/xuất dữ liệu"
"Watermark File for %s","Watermark File for %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","We\'re in our typing table, coding away more features for Magento. Thank you for your patience."
"Web Section","Web Section"
"Web Services","Web Services"
"Web services","Web services"
"Website","Website"
"What is this?","Cái này là cái gì?"
"Wishlist Report","Báo cáo Wishlist"
"Wishlist item is not loaded.","Không tải được wishlist item."
"Wrong account specified.","Xác định được tài khỏan sai."
"Wrong billing agreement ID specified.","Sai Bill ID được xác định."
"Wrong column format.","Sai định dạng cột."
"Wrong newsletter template.","Sai newsletter template."
"Wrong quote item.","Sai item quote."
"Wrong tab configuration.","Sai cấu hình tab."
"Wrong tag was specified.","tag sai được xác định."
"Wrong transaction ID specified.","Transaction ID được xác định sai."
"XML","XML"
"XML data is invalid.","Dữ liệu XML data sai."
"XML object is not instance of ""Varien_Simplexml_Element"".","Đối tượng XML không phải là thể hiện của ""Varien_Simplexml_Element""."
"YTD","YTD"
"Year","Năm"
"Yes","Yes"
"Yes (301 Moved Permanently)","Yes (301 Moved Permanently)"
"Yes (302 Found)","Yes (302 Found)"
"Yes (only price with tax)","Yes (only price with tax)"
"You cannot delete your own account.","Không thể xóa tài khỏan."
"You have %s unread message(s).","Bạn chưa đọc %s thư."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Bạn chưa đọc %s thư. <a href=""%s"">đi đến inbox</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Bạn chưa đọc %s, %s and %s thư. <a href=""%s"">đi đến inbox</a>."
"You have logged out.","Bạn đã đăng xuất."
"You have not enough permissions to use this functionality.","Bạn không đủ quyền để sử dụng chức năng này."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Bạn phải mở Javascript trên trình duyệt để sử dụng tính năng của webiste."
"You need to specify order items.","Bạn cần phải xác định item trong đơn hàng."
"You will need to wait when the action ends.","Bạn cần phải chờ khi hành động kết thúc."
"Your answers contain duplicates.","Câu trả lời bị nhân đôi."
"Your password has been updated.","Password đã được cập nhật."
"Your password reset link has expired.","Liên kết phục hồi mật khẩu của bạn đã hết hạn."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Thiết lập PHP server cho phép bạn upload ile không nhiều hơn %s ở một thời điểm. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider."
"Zip/Postal Code","Zip/Postal Code"
"Zip/Postal Code:","Zip/Postal Code:"
"[ deleted ]","[ deleted ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[STORE VIEW]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","Đóng"
"critical","Đánh giá"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","example: ""sitemap/"" or ""/"" for base path (path must be writeable)"
"example: sitemap.xml","example: sitemap.xml"
"failed","Thất bại"
"from","from"
"major","major"
"minor","minor"
"notice","chú ý"
"store(%s) scope","Phạm vi store(%s)"
"successful","Thành công"
"to","to"
"website(%s) scope","Phạm vi website(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>."
